DB_DATETIME	GC_ACOUSTIC_SED_ID	SITE_NUMBER	TEMP_2MHZ	TEMP_1MHZ	TEMP_600KHZ	ALPHA_SUBSCRIPT_S_2MHZ	ALPHA_SUBSCRIPT_S_1MHZ	ALPHA_SUBSCRIPT_S_600KHZ	SILT_CLAY_CONC_VALUE	SILT_CLAY_CONC_ERROR	SILT_CLAY_CONC_INSTRUMENT	SAND_CONC_VALUE	SAND_CONC_ERROR	SAND_CONC_INSTRUMENT	SAND_D50_VALUE	SAND_D50_ERROR	SAND_D50_INSTRUMENT
2002-08-23T00:00:00	3955434	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.07070	-999.00000	0.613E+02	-0.999E+03	2	0.254E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T00:15:00	3955436	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.09022	-999.00000	0.954E+02	-0.999E+03	2	0.252E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T00:30:00	3955439	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.10967	-999.00000	0.129E+03	-0.999E+03	2	0.270E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T00:45:00	3955444	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.10967	-999.00000	0.129E+03	-0.999E+03	2	0.270E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T01:00:00	3955446	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.12909	-999.00000	0.163E+03	-0.999E+03	2	0.268E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T01:15:00	3955449	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.10970	-999.00000	0.129E+03	-0.999E+03	2	0.232E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T01:30:00	3955451	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.12916	-999.00000	0.163E+03	-0.999E+03	2	0.242E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T01:45:00	3955455	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.14864	-999.00000	0.196E+03	-0.999E+03	2	0.259E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T02:00:00	3955459	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.14864	-999.00000	0.196E+03	-0.999E+03	2	0.240E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T02:15:00	3955461	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.14864	-999.00000	0.196E+03	-0.999E+03	2	0.240E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T02:30:00	3955464	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.14864	-999.00000	0.196E+03	-0.999E+03	2	0.234E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T02:45:00	3955468	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.16810	-999.00000	0.229E+03	-0.999E+03	2	0.251E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T03:00:00	3955471	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.18761	-999.00000	0.262E+03	-0.999E+03	2	0.282E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T03:15:00	3955472	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.12925	-999.00000	0.163E+03	-0.999E+03	2	0.193E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T03:30:00	3955476	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.18768	-999.00000	0.262E+03	-0.999E+03	2	0.275E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T03:45:00	3955479	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.20701	-999.00000	0.295E+03	-0.999E+03	2	0.309E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T04:00:00	3955482	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.18767	-999.00000	0.262E+03	-0.999E+03	2	0.255E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T04:15:00	3955484	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.18761	-999.00000	0.262E+03	-0.999E+03	2	0.255E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T04:30:00	3955487	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.18761	-999.00000	0.262E+03	-0.999E+03	2	0.268E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T04:45:00	3955490	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.22774	-999.00000	0.330E+03	-0.999E+03	2	0.316E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T05:00:00	3955493	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.22780	-999.00000	0.330E+03	-0.999E+03	2	0.300E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T05:15:00	3955496	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.24731	-999.00000	0.362E+03	-0.999E+03	2	0.330E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T05:30:00	3955499	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.26665	-999.00000	0.394E+03	-0.999E+03	2	0.381E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T05:45:00	3955503	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.32507	-999.00000	0.489E+03	-0.999E+03	2	0.517E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T06:00:00	3955505	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.28619	-999.00000	0.426E+03	-0.999E+03	2	0.429E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T06:15:00	3955510	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.30571	-999.00000	0.458E+03	-0.999E+03	2	0.495E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T06:30:00	3955512	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.32516	-999.00000	0.489E+03	-0.999E+03	2	0.571E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T06:45:00	3955515	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.32516	-999.00000	0.489E+03	-0.999E+03	2	0.602E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T07:00:00	3955518	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.5	-999.0	-999.00000	0.34459	-999.00000	0.521E+03	-0.999E+03	2	0.725E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T07:15:00	3955520	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.32404	-999.00000	0.488E+03	-0.999E+03	2	0.616E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T07:30:00	3955524	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.30453	-999.00000	0.456E+03	-0.999E+03	2	0.621E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T07:45:00	3955527	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.34340	-999.00000	0.519E+03	-0.999E+03	2	0.101E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T08:00:00	3955530	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.4	-999.0	-999.00000	0.28510	-999.00000	0.424E+03	-0.999E+03	2	0.627E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T08:15:00	3955534	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.30328	-999.00000	0.454E+03	-0.999E+03	2	0.798E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T08:30:00	3955536	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.30337	-999.00000	0.454E+03	-0.999E+03	2	0.937E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T08:45:00	3955539	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.28391	-999.00000	0.422E+03	-0.999E+03	2	0.958E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T09:00:00	3955542	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.28272	-999.00000	0.420E+03	-0.999E+03	2	0.100E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T09:15:00	3955546	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.26323	-999.00000	0.388E+03	-0.999E+03	2	0.748E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T09:30:00	3955547	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.26323	-999.00000	0.388E+03	-0.999E+03	2	0.868E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T09:45:00	3955552	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.26206	-999.00000	0.386E+03	-0.999E+03	2	0.102E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T10:00:00	3955555	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.26206	-999.00000	0.386E+03	-0.999E+03	2	0.102E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T10:15:00	3955557	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.26206	-999.00000	0.386E+03	-0.999E+03	2	0.121E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T10:30:00	3955561	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.806E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T10:45:00	3955564	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.842E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T11:00:00	3955567	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.948E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T11:15:00	3955568	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.948E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T11:30:00	3955571	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.112E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T11:45:00	3955574	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.20364	-999.00000	0.289E+03	-0.999E+03	2	0.101E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T12:00:00	3955579	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.22309	-999.00000	0.322E+03	-0.999E+03	2	0.117E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T12:15:00	3955581	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.20361	-999.00000	0.289E+03	-0.999E+03	2	0.107E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T12:30:00	3955583	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.20361	-999.00000	0.289E+03	-0.999E+03	2	0.120E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T12:45:00	3955586	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.20478	-999.00000	0.291E+03	-0.999E+03	2	0.120E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T13:00:00	3955591	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.20478	-999.00000	0.291E+03	-0.999E+03	2	0.120E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T13:15:00	3955592	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.20478	-999.00000	0.291E+03	-0.999E+03	2	0.120E+03	-0.999E+03	2		-999.0000	-999
2002-08-23T13:30:00	3955597	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.18529	-999.00000	0.258E+03	-0.999E+03	2	0.920E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T13:45:00	3955600	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.16581	-999.00000	0.225E+03	-0.999E+03	2	0.706E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T14:00:00	3955603	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.16574	-999.00000	0.225E+03	-0.999E+03	2	0.689E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T14:15:00	3955605	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.14641	-999.00000	0.192E+03	-0.999E+03	2	0.643E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T14:30:00	3955609	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.14632	-999.00000	0.192E+03	-0.999E+03	2	0.596E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T14:45:00	3955612	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.16578	-999.00000	0.225E+03	-0.999E+03	2	0.689E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T15:00:00	3955614	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.14632	-999.00000	0.192E+03	-0.999E+03	2	0.628E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T15:15:00	3955617	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.16577	-999.00000	0.225E+03	-0.999E+03	2	0.792E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T15:30:00	3955620	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.14626	-999.00000	0.192E+03	-0.999E+03	2	0.627E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T15:45:00	3955624	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.12684	-999.00000	0.159E+03	-0.999E+03	2	0.557E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T16:00:00	3955626	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.12684	-999.00000	0.159E+03	-0.999E+03	2	0.557E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T16:15:00	3955630	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.12684	-999.00000	0.159E+03	-0.999E+03	2	0.557E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T16:30:00	3955631	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.12683	-999.00000	0.159E+03	-0.999E+03	2	0.544E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T16:45:00	3955635	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.08786	-999.00000	0.913E+02	-0.999E+03	2	0.428E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T17:00:00	3955638	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.08780	-999.00000	0.912E+02	-0.999E+03	2	0.418E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T17:15:00	3955642	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06847	-999.00000	0.574E+02	-0.999E+03	2	0.372E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T17:30:00	3955644	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.10723	-999.00000	0.125E+03	-0.999E+03	2	0.494E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T17:45:00	3955647	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.08789	-999.00000	0.913E+02	-0.999E+03	2	0.397E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T18:00:00	3955650	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06838	-999.00000	0.573E+02	-0.999E+03	2	0.371E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T18:15:00	3955652	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.08783	-999.00000	0.912E+02	-0.999E+03	2	0.397E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T18:30:00	3955657	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06845	-999.00000	0.574E+02	-0.999E+03	2	0.344E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T18:45:00	3955658	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.08903	-999.00000	0.933E+02	-0.999E+03	2	0.397E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T19:00:00	3955663	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.08903	-999.00000	0.933E+02	-0.999E+03	2	0.368E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T19:15:00	3955665	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.05012	-999.00000	0.252E+02	-0.999E+03	2	0.283E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T19:30:00	3955667	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.01109	-999.00000		-0.999E+03	-999	0.235E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T19:45:00	3955672	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.05005	-999.00000	0.251E+02	-0.999E+03	2	0.290E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T20:00:00	3955673	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04883	-999.00000	0.230E+02	-0.999E+03	2	0.283E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T20:15:00	3955677	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02950	-999.00000		-0.999E+03	-999	0.251E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T20:30:00	3955680	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02941	-999.00000		-0.999E+03	-999	0.233E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T20:45:00	3955684	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04886	-999.00000	0.230E+02	-0.999E+03	2	0.269E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T21:00:00	3955686	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	-0.00956	-999.00000		-0.999E+03	-999	0.198E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T21:15:00	3955689	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	-0.00953	-999.00000		-0.999E+03	-999	0.184E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T21:30:00	3955692	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.00999	-999.00000		-0.999E+03	-999	0.197E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T21:45:00	3955694	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02913	-999.00000		-0.999E+03	-999	0.221E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T22:00:00	3955698	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	-0.02887	-999.00000		-0.999E+03	-999	0.155E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T22:15:00	3955701	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02931	-999.00000		-0.999E+03	-999	0.210E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T22:30:00	3955705	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04889	-999.00000	0.231E+02	-0.999E+03	2	0.220E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T22:45:00	3955708	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02947	-999.00000		-0.999E+03	-999	0.211E+02	-0.999E+03	2		-999.0000	-999
2002-08-23T23:00:00	3955709	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.06702	-999.00000	0.549E+02	-0.999E+03	2	0.247E+02	-0.999E+03	2		-999.0000	-999
